age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,previously_contacted,days_since_previous_contact
39,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
39,services,married,professional.course,no,no,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
42,admin.,married,university.degree,no,yes,no,cellular,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
46,self-employed,married,basic.9y,unknown,no,no,cellular,nov,mon,1,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
35,admin.,married,university.degree,no,no,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
36,services,married,high.school,no,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
35,blue-collar,divorced,high.school,no,no,yes,cellular,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
30,blue-collar,single,basic.9y,no,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
46,self-employed,married,basic.9y,unknown,yes,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
42,housemaid,married,university.degree,no,no,no,cellular,nov,mon,4,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
42,technician,married,basic.9y,no,no,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
46,self-employed,married,basic.9y,unknown,no,yes,cellular,nov,mon,1,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
46,technician,married,high.school,no,yes,no,cellular,nov,mon,1,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
39,management,single,basic.9y,no,yes,no,cellular,nov,mon,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
38,entrepreneur,married,basic.9y,no,yes,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
34,entrepreneur,married,basic.6y,unknown,yes,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
46,technician,married,high.school,no,yes,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
42,admin.,divorced,high.school,no,yes,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
42,admin.,divorced,high.school,no,yes,no,telephone,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
38,entrepreneur,married,basic.9y,no,yes,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
44,retired,divorced,professional.course,no,yes,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
42,admin.,married,university.degree,no,no,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
52,management,married,university.degree,no,yes,yes,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
32,admin.,single,high.school,no,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
43,admin.,divorced,high.school,no,no,no,cellular,nov,mon,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
58,self-employed,married,university.degree,no,no,no,cellular,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
40,admin.,single,high.school,unknown,unknown,unknown,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
31,services,single,high.school,unknown,yes,no,cellular,nov,mon,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
42,admin.,divorced,high.school,no,unknown,unknown,cellular,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
49,management,married,high.school,unknown,yes,no,cellular,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
41,technician,married,basic.6y,no,yes,no,telephone,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
48,entrepreneur,married,university.degree,unknown,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
46,entrepreneur,married,university.degree,no,yes,yes,cellular,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
44,entrepreneur,married,professional.course,no,yes,no,telephone,nov,mon,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
50,technician,married,basic.9y,no,yes,no,telephone,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
50,admin.,divorced,university.degree,no,yes,no,telephone,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
40,blue-collar,married,basic.4y,no,no,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
34,unemployed,married,high.school,no,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
31,admin.,married,high.school,no,yes,no,telephone,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
34,services,single,high.school,no,no,no,telephone,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
33,technician,single,university.degree,no,no,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
32,blue-collar,single,university.degree,no,no,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
39,services,married,professional.course,no,yes,yes,cellular,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
40,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
36,services,married,high.school,no,yes,no,cellular,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
33,blue-collar,married,basic.9y,no,yes,no,telephone,nov,mon,3,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
53,blue-collar,married,professional.course,no,yes,no,cellular,nov,mon,3,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
43,services,married,high.school,no,yes,yes,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
46,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
37,entrepreneur,married,university.degree,unknown,yes,no,cellular,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
38,management,married,university.degree,no,no,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
42,admin.,married,university.degree,no,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
51,blue-collar,married,basic.4y,no,yes,yes,cellular,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
53,blue-collar,married,basic.4y,unknown,yes,no,cellular,nov,mon,4,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
43,management,divorced,high.school,no,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
43,management,married,university.degree,no,yes,no,telephone,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
35,management,married,professional.course,no,yes,no,cellular,nov,mon,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
35,management,married,university.degree,no,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
37,management,married,university.degree,no,yes,yes,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
43,admin.,single,university.degree,no,no,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
36,admin.,married,university.degree,no,yes,no,telephone,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
49,admin.,married,university.degree,no,yes,yes,telephone,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
42,technician,married,professional.course,no,yes,yes,cellular,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
57,retired,married,university.degree,no,yes,yes,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
38,admin.,single,basic.9y,no,yes,yes,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
41,admin.,divorced,university.degree,no,yes,no,telephone,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
55,technician,single,professional.course,no,no,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
51,technician,married,high.school,no,no,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
41,blue-collar,married,basic.9y,unknown,yes,no,telephone,nov,mon,4,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
49,management,married,university.degree,no,yes,yes,cellular,nov,mon,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
48,technician,married,professional.course,no,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
34,management,divorced,university.degree,no,no,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
50,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,mon,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
46,admin.,married,university.degree,unknown,no,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
52,management,married,university.degree,no,no,no,telephone,nov,mon,4,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
43,management,married,high.school,no,yes,yes,cellular,nov,mon,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
43,admin.,married,university.degree,no,no,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
46,entrepreneur,married,basic.4y,no,yes,no,cellular,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
53,blue-collar,married,professional.course,no,yes,yes,cellular,nov,mon,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
53,management,married,university.degree,unknown,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
36,services,married,high.school,no,no,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
37,management,married,high.school,no,yes,no,telephone,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
50,entrepreneur,married,university.degree,unknown,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
35,admin.,married,high.school,no,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
33,management,married,university.degree,no,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
41,technician,married,university.degree,no,no,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
35,blue-collar,married,high.school,unknown,yes,no,cellular,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
52,admin.,married,basic.4y,no,yes,yes,cellular,nov,mon,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
37,blue-collar,married,basic.6y,no,yes,no,telephone,nov,mon,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
39,services,married,high.school,no,yes,yes,cellular,nov,mon,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
40,blue-collar,married,basic.9y,no,yes,no,telephone,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
30,admin.,married,university.degree,no,no,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
44,admin.,married,professional.course,no,no,no,cellular,nov,mon,1,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
53,entrepreneur,divorced,university.degree,no,no,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
53,entrepreneur,divorced,university.degree,no,no,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
53,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
44,admin.,married,professional.course,no,no,no,cellular,nov,mon,1,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
53,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,mon,1,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
35,admin.,married,unknown,no,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
57,technician,divorced,professional.course,no,yes,no,cellular,nov,mon,4,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
43,admin.,married,university.degree,no,yes,no,cellular,nov,mon,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
33,unemployed,married,basic.9y,unknown,yes,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
52,services,divorced,high.school,unknown,yes,yes,cellular,nov,mon,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
37,entrepreneur,married,basic.9y,unknown,no,no,telephone,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
48,services,married,basic.9y,unknown,yes,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
41,management,married,basic.6y,unknown,yes,no,cellular,nov,mon,4,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
42,self-employed,married,university.degree,unknown,no,no,cellular,nov,mon,4,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
51,self-employed,married,basic.4y,no,no,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
45,self-employed,married,university.degree,no,yes,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
32,entrepreneur,married,university.degree,no,yes,yes,telephone,nov,mon,1,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
37,entrepreneur,married,university.degree,unknown,yes,no,telephone,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
40,blue-collar,married,basic.6y,no,yes,no,cellular,nov,mon,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
37,entrepreneur,married,university.degree,unknown,yes,no,telephone,nov,mon,1,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0
41,admin.,married,university.degree,no,no,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
37,entrepreneur,married,university.degree,unknown,no,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
50,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
51,retired,divorced,basic.4y,no,yes,yes,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
31,management,single,university.degree,no,no,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
43,unemployed,married,basic.9y,unknown,yes,yes,cellular,nov,mon,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
37,entrepreneur,married,university.degree,unknown,yes,no,cellular,nov,mon,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0
42,unemployed,married,high.school,no,yes,no,cellular,nov,tue,2,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
50,technician,married,professional.course,no,no,yes,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
43,admin.,married,high.school,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
50,technician,married,professional.course,no,unknown,unknown,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
36,admin.,single,university.degree,no,yes,no,cellular,nov,tue,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
55,admin.,married,professional.course,unknown,yes,yes,telephone,nov,tue,2,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
56,technician,married,professional.course,unknown,unknown,unknown,cellular,nov,tue,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
31,management,married,university.degree,no,yes,yes,cellular,nov,tue,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
51,admin.,married,university.degree,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
44,technician,married,professional.course,no,no,no,telephone,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
34,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
35,technician,divorced,professional.course,unknown,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
34,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
41,services,single,professional.course,no,yes,no,cellular,nov,tue,2,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
43,management,married,professional.course,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
43,management,married,professional.course,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
55,blue-collar,single,basic.6y,no,yes,no,cellular,nov,tue,2,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
49,admin.,divorced,basic.6y,no,no,no,cellular,nov,tue,2,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
31,technician,married,university.degree,no,unknown,unknown,cellular,nov,tue,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
31,technician,married,university.degree,no,unknown,unknown,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
53,services,divorced,high.school,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
47,unemployed,married,high.school,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
54,self-employed,married,basic.9y,no,yes,no,cellular,nov,tue,4,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
40,self-employed,married,basic.9y,no,no,no,cellular,nov,tue,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
43,blue-collar,married,basic.9y,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
54,admin.,single,university.degree,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
54,admin.,single,university.degree,no,yes,no,cellular,nov,tue,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
41,services,married,university.degree,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
34,entrepreneur,single,basic.9y,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
30,blue-collar,single,high.school,no,yes,yes,telephone,nov,tue,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
35,blue-collar,married,professional.course,no,yes,no,cellular,nov,tue,2,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
48,admin.,married,unknown,unknown,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
41,management,married,university.degree,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
36,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
57,management,married,university.degree,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
41,management,married,university.degree,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
50,technician,married,professional.course,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
36,blue-collar,married,basic.4y,no,no,no,cellular,nov,tue,5,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
56,admin.,married,high.school,unknown,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
34,blue-collar,married,professional.course,no,yes,yes,cellular,nov,tue,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
34,blue-collar,married,professional.course,no,no,yes,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
40,entrepreneur,married,basic.9y,no,no,no,telephone,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
34,blue-collar,married,professional.course,no,unknown,unknown,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
52,technician,married,basic.9y,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
40,management,married,university.degree,no,no,no,cellular,nov,tue,2,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
34,blue-collar,married,professional.course,no,no,no,cellular,nov,tue,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
41,entrepreneur,married,university.degree,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
32,services,married,high.school,no,yes,no,cellular,nov,tue,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
44,management,divorced,university.degree,unknown,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
44,technician,single,professional.course,no,yes,yes,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
31,entrepreneur,divorced,basic.4y,no,no,no,cellular,nov,tue,1,1,success,-0.1,93.2,-42.0,4.153,5195.8,1,5
36,self-employed,single,basic.9y,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
40,self-employed,married,basic.9y,unknown,no,no,cellular,nov,tue,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
37,technician,married,high.school,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
53,self-employed,married,basic.4y,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
51,admin.,married,high.school,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
34,technician,married,professional.course,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
35,entrepreneur,married,basic.9y,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
35,admin.,single,high.school,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
51,admin.,married,high.school,no,no,yes,cellular,nov,tue,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
29,admin.,single,university.degree,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
51,technician,married,unknown,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
30,admin.,single,university.degree,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
58,technician,married,unknown,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
36,admin.,married,high.school,no,yes,yes,telephone,nov,tue,3,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
33,management,married,university.degree,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
32,blue-collar,married,basic.9y,no,yes,no,telephone,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
32,blue-collar,married,basic.9y,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
51,blue-collar,married,basic.9y,unknown,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
33,admin.,married,university.degree,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
32,services,married,basic.6y,unknown,yes,no,telephone,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
50,housemaid,divorced,professional.course,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
33,blue-collar,married,basic.9y,no,unknown,unknown,cellular,nov,tue,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
56,self-employed,divorced,high.school,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
40,admin.,married,high.school,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
38,technician,single,professional.course,no,no,yes,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
31,admin.,divorced,university.degree,no,yes,no,telephone,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
42,self-employed,divorced,university.degree,no,yes,no,cellular,nov,tue,2,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
38,blue-collar,married,basic.9y,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
43,technician,married,professional.course,no,yes,no,telephone,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
31,blue-collar,single,basic.9y,no,no,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
43,entrepreneur,married,basic.4y,no,yes,no,cellular,nov,tue,2,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
31,admin.,divorced,university.degree,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
40,blue-collar,married,basic.4y,no,no,no,cellular,nov,tue,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0
51,admin.,married,university.degree,no,no,no,cellular,nov,tue,2,1,success,-0.1,93.2,-42.0,4.153,5195.8,1,1
37,management,divorced,high.school,no,yes,no,cellular,nov,tue,2,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
33,management,married,university.degree,no,yes,no,cellular,nov,tue,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0
