train_position,row_id,group_id,y,fold
14346,20371,19354,1,1
14347,20372,19365,0,1
14348,20373,19366,0,1
14349,20374,19367,0,5
14350,20375,19368,0,4
14351,20376,19369,0,5
14352,20380,19373,0,4
14353,20381,19374,1,2
14354,20382,19375,0,2
14355,20383,19376,0,4
14356,20384,19377,0,3
14357,20388,19381,0,4
14358,20389,19382,0,3
14359,20390,19383,0,5
14360,20391,19384,0,1
14361,20392,19383,0,5
14362,20393,19385,0,5
14363,20394,19385,0,5
14364,20395,19386,1,5
14365,20396,19387,0,5
14366,20398,19389,0,1
14367,20399,19385,0,5
14368,20400,19390,0,2
14369,20402,19392,0,2
14370,20403,19393,0,2
14371,20405,19393,0,2
14372,20409,19368,0,4
14373,20411,19397,0,1
14374,20412,19398,0,2
14375,20413,19399,1,5
14376,20414,19400,0,4
14377,20416,19402,0,3
14378,20417,19403,0,5
14379,20418,19404,0,3
14380,20419,19405,0,3
14381,20420,19406,0,4
14382,20421,19407,0,5
14383,20425,19411,0,1
14384,20426,19412,1,5
14385,20427,19413,0,1
14386,20429,19376,0,4
14387,20432,19416,0,2
14388,20433,19417,0,5
14389,20435,19419,0,3
14390,20436,19419,0,3
14391,20439,19421,0,3
14392,20440,19422,0,3
14393,20441,19423,0,1
14394,20444,19426,0,3
14395,20445,19427,0,1
14396,20446,19416,0,2
14397,20447,19428,0,3
14398,20448,19426,0,3
14399,20449,19429,0,2
14400,20450,19430,0,4
14401,20451,19431,1,1
14402,20453,19433,0,4
14403,20454,19434,0,4
14404,20455,19435,0,2
14405,20456,19436,0,3
14406,20457,19437,0,5
14407,20458,19438,0,4
14408,20461,19441,0,3
14409,20462,19442,0,5
14410,20463,19443,0,5
14411,20470,19449,0,5
14412,20471,19449,0,5
14413,20472,19450,0,4
14414,20474,19452,0,4
14415,20475,19453,0,1
14416,20477,19455,0,1
14417,20479,19457,0,1
14418,20480,19458,0,2
14419,20481,19459,1,5
14420,20482,19459,0,5
14421,20485,19461,0,2
14422,20489,19465,0,2
14423,20490,19466,0,3
14424,20491,19467,0,1
14425,20494,19470,0,5
14426,20495,19471,1,3
14427,20496,19472,0,2
14428,20497,19473,0,4
14429,20498,19474,0,3
14430,20499,19475,0,2
14431,20500,19476,1,1
14432,20502,19478,0,2
14433,20503,19386,0,5
14434,20504,19479,0,2
14435,20505,19480,0,2
14436,20506,19481,0,5
14437,20507,19482,0,3
14438,20508,19483,0,3
14439,20509,19481,0,5
14440,20510,19484,0,4
14441,20514,19488,0,3
14442,20515,19489,0,5
14443,20517,19491,0,4
14444,20518,19492,0,4
14445,20519,19493,0,4
14446,20520,19494,0,2
14447,20522,19496,1,2
14448,20523,19497,0,2
14449,20524,19498,1,1
14450,20525,19499,0,3
14451,20526,19500,1,4
14452,20527,19501,0,4
14453,20528,19502,0,5
14454,20529,19503,1,3
14455,20531,19504,0,2
14456,20532,19505,0,2
14457,20533,19506,1,4
14458,20535,19507,0,3
14459,20536,19508,0,1
14460,20537,19509,1,4
14461,20538,19510,0,2
14462,20539,19504,1,2
14463,20540,19511,0,2
14464,20542,19513,1,1
14465,20543,19514,0,5
14466,20544,19515,0,2
14467,20545,19516,0,5
14468,20547,19518,0,2
14469,20548,19519,0,3
14470,20549,19520,1,5
14471,20550,19521,0,1
14472,20551,19522,1,3
14473,20554,19525,0,1
14474,20557,19528,0,5
14475,20558,19529,0,4
14476,20559,19530,0,3
14477,20560,19531,0,3
14478,20561,19532,0,5
14479,20563,19534,0,1
14480,20564,19535,0,3
14481,20567,19538,0,2
14482,20569,19540,1,3
14483,20570,19541,0,2
14484,20572,19543,1,5
14485,20573,19544,0,1
14486,20574,19545,0,1
14487,20575,19546,0,3
14488,20576,19547,0,3
14489,20577,19548,0,5
14490,20578,19549,0,4
14491,20579,19550,1,2
14492,20580,19551,0,5
14493,20584,19555,0,2
14494,20587,19558,0,1
14495,20590,19561,0,1
14496,20592,19563,0,3
14497,20593,19564,0,5
14498,20595,19566,0,3
14499,20596,19567,0,3
14500,20597,19568,0,3
14501,20598,19569,0,2
14502,20599,19570,0,5
14503,20601,19572,0,2
14504,20602,19573,0,2
14505,20605,19575,0,1
14506,20606,19576,0,3
14507,20607,19577,0,5
14508,20608,19578,0,1
14509,20610,19580,0,3
14510,20611,19581,0,4
14511,20612,19582,0,5
14512,20616,19586,0,2
14513,20617,19587,0,3
14514,20618,19588,0,4
14515,20619,19586,0,2
14516,20620,19589,0,4
14517,20624,19593,0,5
14518,20625,19594,0,1
14519,20627,19596,0,4
14520,20632,19600,1,1
14521,20633,19601,0,2
14522,20635,19603,0,4
14523,20636,19604,0,5
14524,20638,19606,1,2
14525,20639,19607,0,4
14526,20642,19610,0,2
14527,20643,19611,0,5
14528,20646,19614,0,3
14529,20647,19615,0,2
14530,20648,19616,0,2
14531,20649,19617,0,1
14532,20651,19619,0,1
14533,20652,19620,0,4
14534,20653,19621,0,3
14535,20654,19619,0,1
14536,20655,19622,0,5
14537,20656,19623,0,1
14538,20658,19625,0,1
14539,20660,19627,0,3
14540,20661,19628,0,3
14541,20662,19629,0,2
14542,20665,19629,0,2
14543,20666,19616,0,2
14544,20667,19632,0,1
14545,20668,19633,0,2
14546,20669,19634,0,3
14547,20674,19639,0,3
14548,20675,19640,0,3
14549,20676,19641,0,5
14550,20678,19643,0,2
14551,20679,19643,0,2
14552,20681,19644,0,3
14553,20683,19646,0,5
14554,20685,19648,0,2
14555,20686,19649,0,4
14556,20687,19650,0,1
14557,20688,19651,0,5
14558,20689,19652,0,3
14559,20690,19653,0,1
14560,20691,19654,0,2
14561,20692,19655,0,2
14562,20693,19656,0,1
14563,20694,19656,0,1
14564,20695,19657,0,1
14565,20697,19656,0,1
14566,20699,19646,0,5
14567,20700,19659,0,2
14568,20701,19660,0,2
14569,20702,19650,0,1
14570,20703,19661,0,1
14571,20704,19656,0,1
14572,20705,19662,1,4
14573,20706,19663,0,3
14574,20707,19664,1,1
14575,20708,19665,0,2
14576,20710,19667,0,4
14577,20712,19669,0,1
14578,20713,19670,0,4
14579,20714,19671,0,4
14580,20715,19672,1,3
14581,20717,19674,0,5
14582,20720,19677,0,2
14583,20724,19681,0,2
14584,20725,19682,0,5
14585,20726,19683,0,5
14586,20728,19685,0,4
14587,20731,19688,1,3
14588,20732,19689,0,2
14589,20733,19690,1,1
14590,20734,19691,0,3
14591,20736,19693,0,4
14592,20737,19694,0,1
14593,20740,19697,0,2
14594,20741,19698,0,2
14595,20742,19699,1,2
14596,20743,19700,0,1
14597,20745,19702,0,4
14598,20746,19703,0,1
14599,20747,19703,0,1
14600,20748,19704,0,1
14601,20750,19706,1,4
14602,20751,19707,0,5
14603,20752,19708,0,1
14604,20753,19709,0,5
14605,20755,19711,0,1
14606,20757,19712,0,2
14607,20758,19713,0,2
14608,20759,19714,0,4
14609,20760,19715,0,5
14610,20761,19716,0,4
14611,20762,19717,0,5
14612,20764,19719,0,4
14613,20765,19720,0,4
14614,20766,19721,0,2
14615,20767,19722,0,3
14616,20769,19724,0,3
14617,20770,19725,0,5
14618,20771,19726,0,2
14619,20772,19727,0,1
14620,20774,19729,0,5
14621,20775,19730,0,4
14622,20777,19732,0,4
14623,20778,19733,0,2
14624,20779,19734,1,5
14625,20780,19735,0,5
14626,20781,19736,0,5
14627,20782,19737,0,3
14628,20783,19738,1,4
14629,20785,19740,0,4
14630,20787,19742,0,1
14631,20788,19743,1,4
14632,20789,19744,0,5
14633,20791,19746,0,2
14634,20793,19748,0,2
14635,20794,19749,0,3
14636,20796,19751,0,4
14637,20798,19753,0,5
14638,20805,19759,0,5
14639,20806,19760,0,5
14640,20807,19761,0,2
14641,20808,19762,0,5
14642,20809,19763,0,3
14643,20810,19764,0,1
14644,20811,19765,0,3
14645,20812,19766,0,2
14646,20813,19748,0,2
14647,20815,19768,0,2
14648,20816,19769,0,4
14649,20818,19771,0,5
14650,20819,19772,0,2
14651,20820,19772,0,2
14652,20823,19775,0,4
14653,20824,19776,0,4
14654,20825,19777,0,5
14655,20827,19779,0,3
14656,20828,19780,0,2
14657,20830,19782,0,1
14658,20831,19783,0,1
14659,20833,19785,0,4
14660,20834,19786,0,3
14661,20835,19787,0,5
14662,20837,19789,0,3
14663,20838,19790,0,3
14664,20839,19791,0,4
14665,20842,19794,0,3
14666,20847,19798,0,1
14667,20848,19799,0,4
14668,20849,19799,0,4
14669,20850,19800,0,3
14670,20851,19801,0,2
14671,20852,19802,0,5
14672,20853,19803,0,4
14673,20855,19805,0,4
14674,20856,19806,0,3
14675,20858,19805,0,4
14676,20859,19808,0,5
14677,20862,19810,0,1
14678,20863,19805,1,4
14679,20864,19811,0,1
14680,20865,19812,0,4
14681,20866,19813,0,4
14682,20867,19814,0,1
14683,20869,19816,0,5
14684,20871,19818,0,2
14685,20873,19820,0,5
14686,20874,19821,0,2
14687,20875,19822,0,1
14688,20877,19820,0,5
14689,20878,19818,0,2
14690,20879,19824,0,3
14691,20881,19826,0,1
14692,20882,19827,0,4
14693,20884,19829,0,5
14694,20885,19830,0,2
14695,20886,19831,0,3
14696,20887,19832,0,3
14697,20888,19833,0,5
14698,20889,19834,0,1
14699,20890,19835,0,2
14700,20891,19836,0,5
14701,20892,19837,0,5
14702,20894,19839,0,2
14703,20896,19841,0,5
14704,20897,19841,0,5
14705,20899,19843,0,3
14706,20900,19844,0,3
14707,20902,19846,0,4
14708,20904,19848,0,4
14709,20905,19849,0,1
14710,20906,19850,0,4
14711,20907,19851,0,3
14712,20908,19852,0,1
14713,20913,19857,0,2
14714,20914,19857,0,2
14715,20915,19858,0,3
14716,20916,19859,0,4
14717,20917,19820,0,5
14718,20918,19860,0,4
14719,20920,19862,0,5
14720,20921,19863,0,5
14721,20922,19864,0,2
14722,20923,19865,0,2
14723,20924,19799,1,4
14724,20926,19820,0,5
14725,20928,19863,0,5
14726,20929,19867,0,3
14727,20930,19868,0,4
14728,20931,19869,0,2
14729,20932,19870,0,5
14730,20934,19872,0,2
14731,20936,19874,0,3
14732,20937,19875,0,3
14733,20938,19876,0,4
14734,20939,19870,0,5
14735,20940,19870,0,5
14736,20941,19820,0,5
14737,20942,19877,0,1
14738,20944,19879,0,5
14739,20945,19880,0,2
14740,20946,19881,0,1
14741,20947,19882,0,1
14742,20948,19883,0,2
14743,20949,19884,0,3
14744,20950,19884,0,3
14745,20953,19884,0,3
14746,20954,19886,0,4
14747,20955,19887,0,5
14748,20956,19888,0,1
14749,20958,19890,0,5
14750,20959,19891,0,3
14751,20960,19892,0,1
14752,20961,19893,0,2
14753,20962,19894,0,2
14754,20963,19894,0,2
14755,20964,19895,0,3
14756,20966,19897,0,5
14757,20967,19832,1,3
14758,20968,19898,0,3
14759,20969,19899,0,3
14760,20971,19901,0,1
14761,20972,19902,0,1
14762,20973,19903,0,4
14763,20975,19905,1,5
14764,20976,19906,0,2
14765,20977,19907,0,4
14766,20978,19908,0,2
14767,20979,19909,0,1
14768,20980,19910,0,2
14769,20981,19911,0,4
14770,20982,19912,0,4
14771,20983,19913,0,2
14772,20986,19916,0,3
14773,20987,19917,0,4
14774,20988,19911,0,4
14775,20989,19918,0,1
14776,20990,19919,0,1
14777,20992,19913,0,2
14778,20993,19920,0,3
14779,20994,19921,0,4
14780,20995,19922,1,5
14781,20996,19923,0,1
14782,20997,19924,0,5
14783,20998,19925,0,2
14784,20999,19926,0,1
14785,21000,19927,0,5
14786,21001,19928,0,5
14787,21003,19930,0,4
14788,21006,19933,0,1
14789,21007,19934,0,2
14790,21010,19937,0,1
14791,21012,19919,0,1
14792,21015,19941,0,3
14793,21016,19942,0,4
14794,21017,19943,0,5
14795,21019,19945,0,2
14796,21020,19946,0,4
14797,21022,19948,0,5
14798,21023,19946,0,4
14799,21024,19949,0,1
14800,21025,19950,0,2
14801,21027,19952,0,3
14802,21028,19953,0,3
14803,21029,19954,0,4
14804,21030,19955,0,1
14805,21033,19958,0,5
14806,21034,19959,0,1
14807,21036,19813,0,4
14808,21037,19813,0,4
14809,21038,19961,0,4
14810,21039,19962,0,2
14811,21040,19963,0,3
14812,21042,19965,0,3
14813,21043,19966,1,3
14814,21045,19968,0,1
14815,21046,19969,0,2
14816,21047,19970,0,3
14817,21049,19972,0,1
14818,21050,19973,0,3
14819,21051,19974,0,1
14820,21052,19799,0,4
14821,21053,19975,0,3
14822,21055,19977,0,4
14823,21057,19979,0,4
14824,21058,19980,0,2
14825,21061,19982,0,4
14826,21062,19983,0,1
14827,21063,19984,0,1
14828,21064,19985,0,3
14829,21066,19987,1,5
14830,21067,19988,1,1
14831,21068,19989,0,1
14832,21069,19990,0,2
14833,21070,19991,0,3
14834,21072,19992,0,3
14835,21073,19993,0,4
14836,21074,19994,0,1
14837,21075,19995,0,5
14838,21076,19996,0,1
14839,21077,19997,0,3
14840,21078,19996,0,1
14841,21079,19998,0,4
14842,21080,19999,0,1
14843,21081,20000,0,5
14844,21084,20002,0,3
14845,21085,20003,0,3
14846,21086,20004,0,4
14847,21087,20005,0,4
14848,21088,20006,0,5
14849,21090,20008,0,2
14850,21091,20004,0,4
14851,21092,20009,0,5
14852,21093,20010,0,4
14853,21094,19911,0,4
14854,21095,20011,1,3
14855,21096,20012,0,5
14856,21097,19952,0,3
14857,21098,20013,0,1
14858,21100,20015,1,3
14859,21101,20016,0,2
14860,21102,20017,1,2
14861,21103,20018,1,1
14862,21104,20019,0,1
14863,21105,20020,1,5
14864,21106,20021,0,5
14865,21107,20022,0,3
14866,21108,20023,0,1
14867,21109,20024,0,3
14868,21111,20026,0,4
14869,21112,20027,1,4
14870,21113,20028,1,1
14871,21114,20029,0,5
14872,21115,20030,0,4
14873,21119,20034,0,2
14874,21120,20035,0,3
14875,21121,20036,0,3
14876,21122,20037,0,5
14877,21123,20038,0,4
14878,21124,20039,0,1
14879,21125,20040,0,2
14880,21126,20041,0,4
14881,21128,20043,0,5
14882,21129,20044,0,5
14883,21130,20045,0,4
14884,21131,20046,0,2
14885,21132,20047,0,4
14886,21133,20048,1,3
14887,21134,20049,0,1
14888,21135,20036,0,3
14889,21136,20050,0,5
14890,21137,20051,0,3
14891,21139,20053,0,1
14892,21141,20055,0,5
14893,21142,20056,0,2
14894,21143,20057,0,4
14895,21145,20059,0,1
14896,21146,20060,0,4
14897,21147,20061,1,3
14898,21148,20062,0,4
14899,21150,20063,0,1
14900,21152,20065,0,2
14901,21154,20067,0,3
14902,21155,20068,0,5
14903,21156,20069,0,1
14904,21157,20040,0,2
14905,21158,20070,0,5
14906,21160,20072,0,3
14907,21162,20074,0,2
14908,21163,20075,0,5
14909,21165,20077,0,2
14910,21166,20078,0,1
14911,21167,20079,0,5
14912,21168,20080,0,3
14913,21171,20082,0,3
14914,21172,20083,0,1
14915,21174,20085,0,5
14916,21175,20086,0,3
14917,21176,20087,0,3
14918,21178,20089,0,1
14919,21179,20090,0,2
14920,21180,20091,0,5
14921,21181,20067,0,3
14922,21182,20092,0,3
14923,21183,20093,0,2
14924,21185,20095,0,3
14925,21188,20098,0,1
14926,21189,20099,0,1
14927,21190,20100,0,2
14928,21191,20101,0,2
14929,21192,20079,0,5
14930,21193,20102,0,2
14931,21194,20103,1,3
14932,21195,20104,0,1
14933,21196,20105,0,1
14934,21197,20106,0,1
14935,21198,20106,0,1
14936,21200,20108,0,2
14937,21201,20109,0,2
14938,21202,20110,0,3
14939,21204,20112,0,5
14940,21205,20113,0,3
14941,21206,20114,0,3
14942,21207,20115,0,2
14943,21209,20117,0,1
14944,21210,20118,0,5
14945,21211,20114,0,3
14946,21214,20121,0,1
14947,21215,20122,0,5
14948,21216,20123,0,3
14949,21217,20124,0,2
14950,21218,20125,0,4
14951,21219,20126,0,5
14952,21221,20128,0,2
14953,21222,20129,0,2
14954,21223,20130,0,3
14955,21224,20131,0,3
14956,21225,20132,0,4
14957,21227,20134,0,1
14958,21228,20135,0,2
14959,21229,20136,0,2
14960,21231,20138,0,4
14961,21232,20139,0,5
14962,21234,20141,0,4
14963,21235,20142,0,1
14964,21237,20144,0,5
14965,21238,20136,0,2
14966,21239,20145,0,1
14967,21242,20148,0,4
14968,21244,20150,0,4
14969,21245,20040,0,2
14970,21246,20151,0,2
14971,21249,20154,0,4
14972,21251,20156,0,3
14973,21252,20157,0,1
14974,21253,20044,0,5
14975,21254,20157,0,1
14976,21256,20159,0,1
14977,21257,20160,0,1
14978,21259,20162,0,5
14979,21260,20163,0,3
14980,21261,20164,0,5
14981,21263,20166,0,2
14982,21264,20164,0,5
14983,21265,20167,0,2
14984,21266,20168,0,4
14985,21267,20129,0,2
14986,21270,20170,0,2
14987,21271,20171,0,5
14988,21272,20172,0,1
14989,21273,20173,0,3
14990,21274,20174,1,5
14991,21275,20175,0,1
14992,21277,20177,0,3
14993,21278,20160,0,1
14994,21279,20178,0,4
14995,21280,20179,0,3
14996,21284,20183,0,5
14997,21286,20185,0,4
14998,21287,20186,0,4
14999,21289,20188,0,3
15000,21290,20188,0,3
15001,21291,20189,0,3
15002,21292,20190,0,4
15003,21295,20193,0,1
15004,21296,20194,0,2
15005,21298,20196,0,1
15006,21300,20198,0,3
15007,21301,20196,0,1
15008,21302,20199,0,2
15009,21303,20200,0,4
15010,21304,20201,0,1
15011,21306,20203,0,5
15012,21307,20204,1,5
15013,21308,20205,0,5
15014,21310,20130,0,3
15015,21311,20207,0,4
15016,21312,20208,0,3
15017,21315,20211,0,1
15018,21317,20213,0,5
15019,21318,20214,0,4
15020,21319,20215,0,2
15021,21320,20216,0,1
15022,21321,20217,0,1
15023,21323,20219,0,5
15024,21324,20015,0,3
15025,21325,20220,0,3
15026,21326,20221,0,4
15027,21328,20223,0,4
15028,21329,20224,0,5
15029,21334,20229,0,4
15030,21335,20230,0,3
15031,21336,20231,0,1
15032,21338,20233,0,1
15033,21339,20234,0,5
15034,21340,20235,0,1
15035,21341,20236,0,1
15036,21342,20237,0,5
15037,21343,20238,0,2
15038,21345,20240,0,3
15039,21346,20241,0,5
15040,21347,20242,0,4
15041,21348,20243,0,4
15042,21349,20244,0,3
15043,21351,20246,0,3
15044,21352,20247,0,2
15045,21353,20248,1,3
15046,21354,20249,0,2
15047,21356,20251,0,4
15048,21357,20252,0,5
15049,21358,20253,0,3
15050,21359,20254,0,2
15051,21360,20255,0,5
15052,21363,20258,0,2
15053,21366,20261,0,5
15054,21367,20262,0,5
15055,21368,20263,0,5
15056,21369,20264,0,1
15057,21370,20265,0,2
15058,21371,20266,0,2
15059,21374,20269,0,4
15060,21375,20270,0,2
15061,21377,20272,0,4
15062,21378,20273,0,5
15063,21379,20274,0,5
15064,21382,20277,0,3
15065,21383,20278,0,1
15066,21384,20279,0,2
15067,21387,20282,0,1
15068,21388,20283,0,2
15069,21391,20285,0,2
15070,21392,20286,0,3
15071,21393,20287,0,2
15072,21395,20287,0,2
15073,21396,20288,1,2
15074,21397,20289,0,2
15075,21398,20290,0,5
15076,21400,20292,0,2
15077,21401,20293,0,5
15078,21402,20293,0,5
15079,21403,20294,0,4
15080,21404,20295,0,2
15081,21405,20296,0,1
15082,21406,20297,0,3
15083,21407,20298,0,4
15084,21408,20299,0,4
15085,21409,20300,0,2
15086,21410,20301,0,3
15087,21411,20302,0,4
15088,21414,20305,0,2
15089,21415,20294,0,4
15090,21416,20306,0,3
15091,21417,20307,0,4
15092,21419,20309,0,2
15093,21421,20309,0,2
15094,21422,20309,0,2
15095,21423,20309,0,2
15096,21424,20311,0,5
15097,21425,20312,0,4
15098,21426,20313,0,2
15099,21428,20315,0,1
15100,21430,20317,0,3
15101,21432,20319,0,3
15102,21433,20320,0,2
15103,21434,20321,0,1
15104,21435,20313,0,2
15105,21441,20326,0,5
15106,21443,20326,0,5
15107,21444,20328,0,4
15108,21445,20329,0,5
15109,21446,20330,0,1
15110,21447,20326,0,5
15111,21448,20331,0,2
15112,21449,20332,0,5
15113,21450,20333,0,3
15114,21452,20335,0,5
15115,21453,20336,0,2
15116,21454,20337,0,5
15117,21458,20341,0,4
15118,21459,20342,1,3
15119,21460,20343,0,4
15120,21461,20294,0,4
15121,21462,20344,0,4
15122,21464,20346,0,1
15123,21465,20347,0,3
15124,21467,20349,0,3
15125,21468,20350,0,5
15126,21469,20351,0,2
15127,21470,20352,0,3
15128,21471,20353,0,2
15129,21472,20354,0,1
15130,21473,20294,0,4
15131,21474,20355,0,5
15132,21475,20356,0,1
15133,21476,20357,0,3
15134,21478,20359,0,1
15135,21481,20361,0,5
15136,21482,20362,0,5
15137,21484,20364,0,2
15138,21485,20365,0,4
15139,21487,20367,0,1
15140,21490,20370,0,4
15141,21492,20372,0,5
15142,21494,20374,0,4
15143,21495,20375,0,5
15144,21496,20376,0,4
15145,21497,20377,0,1
15146,21498,20378,0,5
15147,21499,20379,0,5
15148,21500,20380,0,1
15149,21501,20381,0,1
15150,21502,20382,0,1
15151,21503,20383,0,3
15152,21505,20385,0,1
15153,21508,20388,0,3
15154,21509,20389,0,2
15155,21510,20390,0,3
15156,21511,20389,0,2
15157,21512,20391,0,4
15158,21513,20392,0,1
15159,21517,20395,0,1
15160,21519,20397,0,3
15161,21520,20398,0,3
15162,21521,20399,0,3
15163,21524,20402,0,3
15164,21525,20389,0,2
15165,21528,20405,0,5
15166,21530,20407,0,1
15167,21531,20408,0,5
15168,21532,20409,0,5
15169,21533,20410,0,1
15170,21534,20411,0,1
15171,21535,20412,0,2
15172,21537,20414,0,1
15173,21539,20416,0,5
15174,21541,20418,1,5
15175,21543,20420,0,5
15176,21546,20423,0,4
15177,21547,20424,0,2
15178,21557,20434,0,2
15179,21560,20436,0,4
15180,21561,20437,0,1
15181,21562,20438,0,1
15182,21564,20440,0,1
15183,21566,20442,0,3
15184,21568,20444,0,4
15185,21569,20445,0,3
15186,21570,20446,0,1
15187,21572,20447,0,5
15188,21573,20448,0,1
15189,21574,20449,0,2
15190,21575,20450,0,4
15191,21576,20451,0,5
15192,21577,20452,0,5
15193,21578,20453,0,2
15194,21579,20454,0,1
15195,21580,20455,0,5
15196,21581,20456,0,4
15197,21582,20457,0,5
15198,21583,20458,0,4
15199,21584,20459,0,2
15200,21586,20436,0,4
15201,21587,20461,0,3
15202,21589,20463,0,1
15203,21590,20461,0,3
15204,21592,20465,0,1
15205,21593,20466,0,2
15206,21594,20467,0,2
15207,21595,20468,0,2
15208,21596,20469,0,1
15209,21597,20470,0,2
15210,21598,20471,0,4
15211,21604,20475,0,5
15212,21609,20479,0,3
15213,21610,20480,0,5
15214,21611,20480,0,5
15215,21612,20481,0,3
15216,21613,20481,0,3
15217,21614,20481,0,3
15218,21615,20482,0,2
15219,21616,20397,0,3
15220,21617,20483,0,1
15221,21618,20484,0,1
15222,21619,20423,0,4
15223,21620,20485,0,1
15224,21622,20487,0,5
15225,21623,20488,0,3
15226,21626,20491,0,2
15227,21630,20353,0,2
15228,21632,20494,0,4
15229,21634,20496,0,1
15230,21635,20497,0,5
15231,21636,20494,0,4
15232,21637,20498,0,1
15233,21638,20499,0,3
15234,21640,20501,0,1
15235,21641,20502,0,5
15236,21642,20503,0,4
15237,21643,20504,0,3
15238,21645,20506,1,1
15239,21646,20507,0,1
15240,21647,20508,0,2
15241,21648,20509,0,4
15242,21649,20510,0,1
15243,21652,20513,0,5
15244,21653,20514,0,1
15245,21654,20515,0,2
15246,21655,20446,1,1
15247,21657,20517,0,3
15248,21658,20518,0,4
15249,21659,20519,0,2
15250,21660,20520,0,1
15251,21661,20521,0,1
15252,21662,20522,0,4
15253,21663,20523,0,5
15254,21664,20524,0,3
15255,21665,20525,0,3
15256,21666,20526,0,5
15257,21667,20527,0,4
15258,21674,20534,0,1
15259,21675,20535,0,5
15260,21676,20534,0,1
15261,21677,20536,0,2
15262,21678,20537,0,3
15263,21679,20538,0,3
15264,21681,20540,0,5
15265,21682,20541,0,1
15266,21683,20542,0,2
15267,21684,20543,0,4
15268,21687,20546,0,5
15269,21689,20548,0,1
15270,21690,20549,0,1
15271,21691,20550,0,4
15272,21692,20551,0,3
15273,21695,20554,0,5
15274,21696,20555,0,2
15275,21698,20557,0,5
15276,21700,20559,0,1
15277,21701,20560,0,2
15278,21703,20562,0,5
15279,21704,20563,0,3
15280,21705,20564,0,4
15281,21709,20568,0,2
15282,21713,20571,0,2
15283,21715,20573,1,2
15284,21716,20574,0,2
15285,21719,20577,0,1
15286,21720,20578,0,5
15287,21721,20579,0,2
15288,21723,20581,0,3
15289,21724,20582,0,1
15290,21725,20583,0,5
15291,21726,20584,0,4
15292,21727,20585,0,1
15293,21728,20586,0,5
15294,21729,20541,0,1
15295,21730,20587,0,5
15296,21733,20590,0,3
15297,21734,20591,0,1
15298,21735,20592,0,2
15299,21736,20593,0,5
15300,21738,20595,0,3
15301,21740,20597,0,1
15302,21741,20598,0,5
15303,21742,20599,0,1
15304,21743,20600,0,3
15305,21744,20601,0,2
15306,21746,20603,0,3
15307,21749,20606,0,5
15308,21750,20607,0,5
15309,21751,20608,0,2
15310,21756,20613,0,2
15311,21758,20615,0,1
15312,21759,20616,0,4
15313,21760,20617,0,5
15314,21764,20621,0,2
15315,21765,20622,0,5
15316,21766,20623,0,1
15317,21768,20625,0,3
15318,21769,20626,0,4
15319,21770,20627,0,1
15320,21772,20629,0,5
15321,21773,20629,0,5
15322,21776,20632,0,1
15323,21778,20634,0,3
15324,21781,20637,0,1
15325,21782,20637,0,1
15326,21783,20638,1,3
15327,21784,20639,0,3
15328,21786,20637,0,1
15329,21788,20642,0,4
15330,21789,20643,0,4
15331,21791,20645,0,1
15332,21792,20646,0,5
15333,21797,20651,0,1
15334,21798,20652,0,2
15335,21800,20654,0,2
15336,21802,20656,0,4
15337,21805,20659,0,4
15338,21806,20660,0,5
15339,21807,20661,0,5
15340,21810,20664,0,5
15341,21811,20665,0,5
15342,21814,20667,0,3
15343,21816,20669,0,3
15344,21818,20671,0,5
15345,21820,20673,0,3
15346,21822,20675,0,5
15347,21823,20645,0,1
15348,21826,20678,0,2
15349,21827,20660,0,5
15350,21828,20679,0,5
15351,21829,20680,0,3
15352,21830,20681,0,5
15353,21831,20681,0,5
15354,21833,20637,0,1
15355,21834,20682,0,5
15356,21837,20685,0,1
15357,21838,20686,0,4
15358,21839,20686,0,4
15359,21840,20687,0,2
15360,21841,20688,0,3
15361,21842,20686,0,4
15362,21843,20689,0,3
15363,21845,20690,0,4
15364,21846,20691,0,3
15365,21847,20692,1,5
15366,21848,20693,0,2
15367,21849,20694,0,4
15368,21851,20696,0,5
15369,21852,20697,0,1
15370,21853,20682,1,5
15371,21854,20698,0,4
15372,21855,20699,0,2
15373,21856,20700,0,5
15374,21858,20702,0,2
15375,21859,20703,0,5
15376,21861,20705,0,2
15377,21863,20707,0,2
15378,21864,20708,0,3
15379,21865,20709,0,2
15380,21866,20710,0,5
15381,21867,20711,0,5
15382,21870,20714,0,2
15383,21871,20715,1,2
15384,21875,20719,0,4
15385,21876,20720,0,4
15386,21878,20722,0,1
15387,21879,20723,1,2
15388,21880,20724,0,1
15389,21882,20726,1,3
15390,21883,20727,0,3
15391,21884,20728,0,2
15392,21885,20729,0,1
15393,21886,20730,0,1
15394,21887,20709,0,2
15395,21888,20731,0,4
15396,21889,20732,0,1
15397,21892,20734,0,1
15398,21894,20736,0,5
15399,21895,20737,0,3
15400,21896,20738,0,5
15401,21897,20730,0,1
15402,21899,20740,0,4
15403,21900,20699,0,2
15404,21906,20744,0,5
15405,21908,20745,0,4
15406,21909,20746,0,4
15407,21910,20747,0,5
15408,21913,20750,0,3
15409,21915,20752,0,5
15410,21916,20753,0,4
15411,21917,20754,0,2
15412,21918,20755,0,2
15413,21919,20756,0,2
15414,21920,20757,0,5
15415,21921,20758,0,4
15416,21922,20759,0,1
15417,21925,20761,0,1
15418,21926,20762,0,3
15419,21927,20763,0,2
15420,21928,20764,0,5
